Date,PARANAIBA CACU
2022-10-18,62.416666666666664
2022-10-19,62.291666666666664
2022-10-20,62.833333333333336
2022-10-21,81.41666666666667
2022-10-22,100.08333333333333
2022-10-23,104.375
2022-10-24,111.83333333333333
2022-10-25,107.45833333333333
2022-10-26,86.20833333333333
2022-10-27,77.29166666666667
2022-10-28,81.70833333333333
2022-10-29,80.625
2022-10-30,94.75
2022-10-31,91.875
2022-11-01,98.875
2022-11-02,98.58333333333333
2022-11-03,91.54166666666667
2022-11-04,88.04166666666667
2022-11-05,80.875
2022-11-06,78.33333333333333
2022-11-07,70.45833333333333
2022-11-08,69.125
2022-11-09,61.833333333333336
2022-11-10,65.45833333333333
2022-11-11,70.91666666666667
2022-11-12,76.75
2022-11-13,74.5
2022-11-14,69.75
2022-11-15,69.20833333333333
2022-11-16,62.291666666666664
2022-11-17,65.08333333333333
2022-11-18,57.25
2022-11-19,60.458333333333336
2022-11-20,65.91666666666667
2022-11-21,74.95833333333333
2022-11-22,68.5
2022-11-23,69.33333333333333
2022-11-24,84.83333333333333
2022-11-25,81.25
2022-11-26,78.83333333333333
2022-11-27,75.83333333333333
2022-11-28,67.41666666666667
2022-11-29,67.0
2022-11-30,67.66666666666667
2022-12-01,69.70833333333333
2022-12-02,66.16666666666667
2022-12-03,69.5
2022-12-04,76.08333333333333
2022-12-05,96.66666666666667
2022-12-06,95.70833333333333
2022-12-07,87.91666666666667
2022-12-08,78.20833333333333
2022-12-09,72.5
2022-12-10,80.08333333333333
2022-12-11,82.58333333333333
2022-12-12,78.66666666666667
2022-12-13,111.5
2022-12-14,155.58333333333334
2022-12-15,157.875
2022-12-16,158.41666666666666
2022-12-17,147.83333333333334
2022-12-18,154.66666666666666
2022-12-19,189.625
2022-12-20,149.54166666666666
2022-12-21,146.83333333333334
2022-12-22,142.58333333333334
2022-12-23,114.83333333333333
2022-12-24,105.29166666666667
2022-12-25,109.58333333333333
2022-12-26,126.20833333333333
2022-12-27,139.33333333333334
2022-12-28,161.625
2022-12-29,136.83333333333334
2022-12-30,145.875
2022-12-31,148.66666666666666
2023-01-01,133.29166666666666
2023-01-02,112.20833333333333
2023-01-03,119.0
2023-01-04,149.54166666666666
2023-01-05,234.54166666666666
2023-01-06,264.7916666666667
2023-01-07,271.6666666666667
2023-01-08,272.6666666666667
2023-01-09,350.1666666666667
2023-01-10,336.3333333333333
2023-01-11,331.25
2023-01-12,301.5
2023-01-13,248.375
2023-01-14,239.5
2023-01-15,201.04166666666666
2023-01-16,201.91666666666666
2023-01-17,190.0
2023-01-18,208.33333333333334
2023-01-19,209.33333333333334
2023-01-20,246.54166666666666
2023-01-21,193.95833333333334
2023-01-22,217.6086956521739
2023-01-23,219.83333333333334
2023-01-24,239.91666666666666
2023-01-25,246.29166666666666
2023-01-26,207.08333333333334
2023-01-27,211.5
2023-01-28,242.6086956521739
2023-01-29,193.04166666666666
2023-01-30,215.95833333333334
2023-01-31,197.125
2023-02-01,199.45833333333334
2023-02-02,203.91666666666666
2023-02-03,189.70833333333334
2023-02-04,242.70833333333334
2023-02-05,215.6086956521739
2023-02-06,192.66666666666666
2023-02-07,210.29166666666666
2023-02-08,210.66666666666666
2023-02-09,
2023-02-10,190.54545454545453
2023-02-11,192.95833333333334
2023-02-12,210.75
2023-02-13,201.69565217391303
2023-02-14,195.5
2023-02-15,204.04166666666666
2023-02-16,232.28
2023-02-17,218.85714285714286
2023-02-18,214.20833333333334
2023-02-19,212.16666666666666
2023-02-20,
2023-02-21,256.4
2023-02-22,252.41666666666666
2023-02-23,310.5416666666667
2023-02-24,298.2916666666667
2023-02-25,278.2916666666667
2023-02-26,270.0416666666667
2023-02-27,260.5416666666667
2023-02-28,256.75
2023-03-01,225.33333333333334
2023-03-02,205.83333333333334
2023-03-03,244.375
2023-03-04,259.7083333333333
2023-03-05,261.5
2023-03-06,238.54166666666666
2023-03-07,280.7083333333333
2023-03-08,343.7083333333333
2023-03-09,244.79166666666666
2023-03-10,224.375
2023-03-11,241.66666666666666
2023-03-12,272.875
2023-03-13,279.625
2023-03-14,255.91666666666666
2023-03-15,274.375
2023-03-16,333.0416666666667
2023-03-17,375.3333333333333
2023-03-18,382.5652173913044
2023-03-19,354.5416666666667
2023-03-20,326.125
2023-03-21,286.75
2023-03-22,258.1666666666667
2023-03-23,236.875
2023-03-24,211.125
2023-03-25,202.58333333333334
2023-03-26,214.0
2023-03-27,165.16666666666666
2023-03-28,187.58333333333334
2023-03-29,182.95833333333334
2023-03-30,172.08333333333334
2023-03-31,174.70833333333334
2023-04-01,173.79166666666666
2023-04-02,196.5
2023-04-03,193.625
2023-04-04,159.91666666666666
2023-04-05,188.70833333333334
2023-04-06,196.20833333333334
2023-04-07,187.70833333333334
2023-04-08,180.25
2023-04-09,191.58333333333334
2023-04-10,185.79166666666666
2023-04-11,189.83333333333334
2023-04-12,220.16666666666666
2023-04-13,262.25
2023-04-14,227.41666666666666
2023-04-15,232.83333333333334
2023-04-16,222.91666666666666
2023-04-17,194.33333333333334
2023-04-18,183.75
2023-04-19,170.66666666666666
2023-04-20,168.33333333333334
2023-04-21,182.75
2023-04-22,193.375
2023-04-23,214.70833333333334
2023-04-24,176.58333333333334
2023-04-25,183.5
2023-04-26,190.0
2023-04-27,174.54166666666666
2023-04-28,170.58333333333334
2023-04-29,164.95833333333334
2023-04-30,161.95833333333334
2023-05-01,154.91666666666666
2023-05-02,142.43478260869566
2023-05-03,144.54166666666666
2023-05-04,146.41666666666666
2023-05-05,126.41666666666667
2023-05-06,137.54166666666666
2023-05-07,139.5
2023-05-08,134.54166666666666
2023-05-09,129.41666666666666
2023-05-10,137.95833333333334
2023-05-11,125.83333333333333
2023-05-12,134.79166666666666
2023-05-13,122.25
2023-05-14,122.54166666666667
2023-05-15,131.56521739130434
2023-05-16,116.95833333333333
2023-05-17,117.41666666666667
2023-05-18,120.91666666666667
2023-05-19,123.5
2023-05-20,114.25
2023-05-21,112.79166666666667
2023-05-22,113.83333333333333
2023-05-23,115.5
2023-05-24,110.54166666666667
2023-05-25,110.16666666666667
2023-05-26,115.29166666666667
2023-05-27,107.83333333333333
2023-05-28,111.16666666666667
2023-05-29,111.75
2023-05-30,115.20833333333333
2023-05-31,134.79166666666666
2023-06-01,129.29166666666666
2023-06-02,135.625
2023-06-03,119.29166666666667
2023-06-04,116.58333333333333
2023-06-05,116.625
2023-06-06,118.125
2023-06-07,106.125
2023-06-08,106.375
2023-06-09,106.3913043478261
2023-06-10,105.625
2023-06-11,102.54166666666667
2023-06-12,103.08333333333333
2023-06-13,108.33333333333333
2023-06-14,92.57142857142857
2023-06-15,115.66666666666667
2023-06-16,126.95833333333333
2023-06-17,126.75
2023-06-18,121.58333333333333
2023-06-19,111.58333333333333
2023-06-20,118.20833333333333
2023-06-21,105.20833333333333
2023-06-22,84.28571428571429
2023-06-23,105.45833333333333
2023-06-24,101.54166666666667
2023-06-25,99.5
2023-06-26,98.95833333333333
2023-06-27,99.0
2023-06-28,96.33333333333333
2023-06-29,95.29166666666667
2023-06-30,92.1304347826087
2023-07-01,96.625
2023-07-02,92.875
2023-07-03,91.5
2023-07-04,88.27777777777777
2023-07-05,94.29166666666667
2023-07-06,91.375
2023-07-07,88.91666666666667
2023-07-08,90.75
2023-07-09,85.875
2023-07-10,88.875
2023-07-11,85.41666666666667
2023-07-12,87.33333333333333
2023-07-13,83.25
2023-07-14,83.29166666666667
2023-07-15,85.70833333333333
2023-07-16,87.29166666666667
2023-07-17,83.3913043478261
2023-07-18,86.5
2023-07-19,82.04166666666667
2023-07-20,81.83333333333333
2023-07-21,80.375
2023-07-22,82.125
2023-07-23,81.20833333333333
2023-07-24,77.95833333333333
2023-07-25,75.83333333333333
2023-07-26,77.375
2023-07-27,77.83333333333333
2023-07-28,75.16666666666667
2023-07-29,76.91666666666667
2023-07-30,72.83333333333333
2023-07-31,75.20833333333333
2023-08-01,73.25
2023-08-02,71.375
2023-08-03,69.29166666666667
2023-08-04,74.29166666666667
2023-08-05,72.75
2023-08-06,69.5
2023-08-07,71.0
2023-08-08,66.0909090909091
2023-08-09,66.66666666666667
2023-08-10,63.833333333333336
2023-08-11,65.625
2023-08-12,61.083333333333336
2023-08-13,66.91666666666667
2023-08-14,58.458333333333336
2023-08-15,70.5
2023-08-16,64.95833333333333
2023-08-17,65.375
2023-08-18,63.416666666666664
2023-08-19,63.08695652173913
2023-08-20,67.58333333333333
2023-08-21,74.25
2023-08-22,85.29166666666667
2023-08-23,85.20833333333333
2023-08-24,84.83333333333333
2023-08-25,75.58333333333333
2023-08-26,72.58333333333333
2023-08-27,75.54166666666667
2023-08-28,75.08333333333333
2023-08-29,75.29166666666667
2023-08-30,80.33333333333333
2023-08-31,90.70833333333333
2023-09-01,84.66666666666667
2023-09-02,
2023-09-03,76.41666666666667
2023-09-04,78.75
2023-09-05,76.375
2023-09-06,72.375
2023-09-07,83.29166666666667
2023-09-08,70.75
2023-09-09,68.625
2023-09-10,66.625
2023-09-11,60.291666666666664
2023-09-12,58.458333333333336
2023-09-13,59.416666666666664
2023-09-14,57.125
2023-09-15,67.34782608695652
2023-09-16,60.083333333333336
2023-09-17,47.958333333333336
2023-09-18,56.0
2023-09-19,60.833333333333336
2023-09-20,60.166666666666664
2023-09-21,63.708333333333336
2023-09-22,58.416666666666664
2023-09-23,55.0
2023-09-24,58.625
2023-09-25,54.25
2023-09-26,54.458333333333336
2023-09-27,51.708333333333336
2023-09-28,65.20833333333333
2023-09-29,83.33333333333333
2023-09-30,76.54166666666667
2023-10-01,79.16666666666667
2023-10-02,92.33333333333333
2023-10-03,77.75
2023-10-04,80.11111111111111
2023-10-05,
2023-10-06,
2023-10-07,91.6923076923077
2023-10-08,78.875
2023-10-09,74.58333333333333
2023-10-10,76.375
2023-10-11,74.66666666666667
2023-10-12,72.04166666666667
2023-10-13,77.04166666666667
2023-10-14,91.875
2023-10-15,84.45833333333333
2023-10-16,83.04166666666667
2023-10-17,87.83333333333333
2023-10-18,75.875
2023-10-19,66.375
2023-10-20,57.333333333333336
2023-10-21,61.958333333333336
2023-10-22,56.583333333333336
2023-10-23,50.125
2023-10-24,66.1304347826087
2023-10-25,64.16666666666667
2023-10-26,68.04166666666667
2023-10-27,70.5
2023-10-28,72.08333333333333
2023-10-29,75.625
2023-10-30,60.75
2023-10-31,76.54166666666667
2023-11-01,81.04166666666667
2023-11-02,78.125
2023-11-03,81.70833333333333
2023-11-04,140.33333333333334
2023-11-05,118.75
2023-11-06,84.45833333333333
2023-11-07,76.79166666666667
2023-11-08,77.875
2023-11-09,79.04166666666667
2023-11-10,52.166666666666664
2023-11-11,66.375
2023-11-12,85.25
2023-11-13,63.958333333333336
2023-11-14,52.375
2023-11-15,41.25
2023-11-16,54.25
2023-11-17,54.75
2023-11-18,56.625
2023-11-19,52.291666666666664
2023-11-20,64.375
2023-11-21,69.81818181818181
2023-11-22,88.4
2023-11-23,89.91666666666667
2023-11-24,86.95238095238095
2023-11-25,101.5
2023-11-26,113.8695652173913
2023-11-27,196.0
2023-11-28,183.92857142857142
2023-11-29,173.79166666666666
2023-11-30,139.69230769230768
2023-12-01,129.125
2023-12-02,95.20833333333333
2023-12-03,81.16666666666667
2023-12-04,98.75
2023-12-05,152.0
2023-12-06,158.79166666666666
2023-12-07,158.29166666666666
2023-12-08,130.91666666666666
2023-12-09,109.41666666666667
2023-12-10,93.83333333333333
2023-12-11,84.33333333333333
2023-12-12,80.33333333333333
2023-12-13,87.5
2023-12-14,74.25
2023-12-15,74.25
2023-12-16,66.08333333333333
2023-12-17,69.875
2023-12-18,62.416666666666664
2023-12-19,60.583333333333336
2023-12-20,67.375
2023-12-21,81.45833333333333
2023-12-22,88.0
2023-12-23,91.83333333333333
2023-12-24,99.91666666666667
2023-12-25,86.29166666666667
2023-12-26,88.16666666666667
2023-12-27,76.875
2023-12-28,74.0
2023-12-29,86.5
2023-12-30,118.375
2023-12-31,129.0
2024-01-01,103.0
2024-01-02,118.95833333333333
2024-01-03,134.20833333333334
2024-01-04,144.29166666666666
2024-01-05,151.875
2024-01-06,153.04166666666666
2024-01-07,127.375
2024-01-08,102.41666666666667
2024-01-09,93.125
2024-01-10,93.20833333333333
2024-01-11,90.45833333333333
2024-01-12,83.08333333333333
2024-01-13,80.58333333333333
2024-01-14,80.20833333333333
2024-01-15,90.375
2024-01-16,145.25
2024-01-17,158.95833333333334
2024-01-18,120.45833333333333
2024-01-19,94.125
2024-01-20,92.70833333333333
2024-01-21,95.83333333333333
2024-01-22,157.0
2024-01-23,189.375
2024-01-24,211.25
2024-01-25,169.0
2024-01-26,137.95833333333334
2024-01-27,112.54166666666667
2024-01-28,108.91666666666667
2024-01-29,93.66666666666667
2024-01-30,84.875
2024-01-31,94.625
2024-02-01,84.20833333333333
2024-02-02,96.41666666666667
2024-02-03,138.08333333333334
2024-02-04,155.16666666666666
2024-02-05,144.54166666666666
2024-02-06,158.66666666666666
2024-02-07,139.16666666666666
2024-02-08,142.54166666666666
2024-02-09,155.375
2024-02-10,141.41666666666666
2024-02-11,121.33333333333333
2024-02-12,149.625
2024-02-13,139.54166666666666
2024-02-14,138.375
2024-02-15,130.45833333333334
2024-02-16,146.125
2024-02-17,153.41666666666666
2024-02-18,185.20833333333334
2024-02-19,204.79166666666666
2024-02-20,290.5
2024-02-21,251.79166666666666
2024-02-22,218.125
2024-02-23,172.125
2024-02-24,159.0
2024-02-25,144.29166666666666
2024-02-26,133.45833333333334
2024-02-27,127.95833333333333
2024-02-28,131.08333333333334
2024-02-29,131.25
2024-03-01,119.33333333333333
2024-03-02,105.95833333333333
2024-03-03,105.58333333333333
2024-03-04,119.54166666666667
2024-03-05,127.0
2024-03-06,127.0
2024-03-07,128.25
2024-03-08,130.08333333333334
2024-03-09,144.375
2024-03-10,178.29166666666666
2024-03-11,156.125
2024-03-12,135.45833333333334
2024-03-13,164.45833333333334
2024-03-14,178.625
2024-03-15,151.75
2024-03-16,183.75
2024-03-17,191.33333333333334
2024-03-18,182.125
2024-03-19,165.0
2024-03-20,165.58333333333334
2024-03-21,182.70833333333334
2024-03-22,247.61904761904762
2024-03-23,
2024-03-24,378.1818181818182
2024-03-25,414.875
2024-03-26,400.2083333333333
2024-03-27,532.6086956521739
2024-03-28,579.2916666666666
2024-03-29,621.7083333333334
2024-03-30,518.7916666666666
2024-03-31,425.8333333333333
2024-04-01,376.7083333333333
2024-04-02,381.0833333333333
2024-04-03,372.125
2024-04-04,350.0
2024-04-05,316.0
2024-04-06,294.875
2024-04-07,337.0869565217391
2024-04-08,375.3333333333333
2024-04-09,414.0
2024-04-10,553.4583333333334
2024-04-11,937.4166666666666
2024-04-12,828.125
2024-04-13,636.9166666666666
2024-04-14,631.695652173913
2024-04-15,666.2083333333334
2024-04-16,643.0
2024-04-17,541.375
2024-04-18,484.125
2024-04-19,422.6666666666667
2024-04-20,378.125
2024-04-21,373.3333333333333
2024-04-22,308.04347826086956
2024-04-23,263.4166666666667
2024-04-24,251.70833333333334
2024-04-25,235.70833333333334
2024-04-26,231.16666666666666
2024-04-27,219.91666666666666
2024-04-28,219.125
2024-04-29,214.75
2024-04-30,208.2608695652174
2024-05-01,203.25
2024-05-02,194.54166666666666
2024-05-03,195.54166666666666
2024-05-04,190.20833333333334
2024-05-05,185.0
2024-05-06,184.54166666666666
2024-05-07,178.875
2024-05-08,172.34782608695653
2024-05-09,176.625
2024-05-10,170.875
2024-05-11,167.75
2024-05-12,169.54166666666666
2024-05-13,161.66666666666666
2024-05-14,162.25
2024-05-15,170.95238095238096
2024-05-16,164.08695652173913
2024-05-17,157.29166666666666
2024-05-18,154.0
2024-05-19,160.08333333333334
2024-05-20,149.91666666666666
2024-05-21,152.5
2024-05-22,151.54166666666666
2024-05-23,149.29166666666666
2024-05-24,138.95833333333334
2024-05-25,148.6086956521739
2024-05-26,142.66666666666666
2024-05-27,151.66666666666666
2024-05-28,149.29166666666666
2024-05-29,151.45833333333334
2024-05-30,163.70833333333334
2024-05-31,148.66666666666666
2024-06-01,138.875
2024-06-02,140.7826086956522
2024-06-03,133.45833333333334
2024-06-04,140.625
2024-06-05,130.83333333333334
2024-06-06,136.20833333333334
2024-06-07,125.95833333333333
2024-06-08,134.0
2024-06-09,125.25
2024-06-10,126.70833333333333
2024-06-11,122.66666666666667
2024-06-12,118.95833333333333
2024-06-13,128.91666666666666
2024-06-14,124.375
2024-06-15,118.33333333333333
2024-06-16,111.625
2024-06-17,115.875
2024-06-18,118.65217391304348
2024-06-19,116.95833333333333
2024-06-20,112.58333333333333
2024-06-21,115.33333333333333
2024-06-22,111.33333333333333
2024-06-23,112.5
2024-06-24,114.66666666666667
2024-06-25,109.91666666666667
2024-06-26,112.33333333333333
2024-06-27,112.33333333333333
2024-06-28,117.45833333333333
2024-06-29,110.75
2024-06-30,106.75
2024-07-01,107.95833333333333
2024-07-02,107.54166666666667
2024-07-03,111.875
2024-07-04,111.08333333333333
2024-07-05,107.625
2024-07-06,107.5
2024-07-07,102.41666666666667
2024-07-08,103.625
2024-07-09,102.375
2024-07-10,109.33333333333333
2024-07-11,105.08333333333333
2024-07-12,103.79166666666667
2024-07-13,103.54166666666667
2024-07-14,103.54166666666667
2024-07-15,99.0
2024-07-16,100.375
2024-07-17,97.20833333333333
2024-07-18,100.25
2024-07-19,91.25
2024-07-20,99.625
2024-07-21,94.58333333333333
2024-07-22,94.375
2024-07-23,90.54166666666667
2024-07-24,93.875
2024-07-25,92.20833333333333
2024-07-26,91.0
2024-07-27,90.91666666666667
2024-07-28,90.58333333333333
2024-07-29,86.16666666666667
2024-07-30,88.125
2024-07-31,87.83333333333333
2024-08-01,86.75
2024-08-02,81.33333333333333
2024-08-03,86.45833333333333
2024-08-04,83.04166666666667
2024-08-05,80.5
2024-08-06,81.70833333333333
2024-08-07,83.66666666666667
2024-08-08,80.45833333333333
2024-08-09,77.45833333333333
2024-08-10,82.04166666666667
2024-08-11,76.45833333333333
2024-08-12,81.16666666666667
2024-08-13,78.45833333333333
2024-08-14,85.625
2024-08-15,83.04166666666667
2024-08-16,82.04166666666667
2024-08-17,82.70833333333333
2024-08-18,79.33333333333333
2024-08-19,75.66666666666667
2024-08-20,76.04166666666667
2024-08-21,76.375
2024-08-22,73.66666666666667
