Date,PARAIBA DO SUL FUNIL
2022-10-20,115.58333333333333
2022-10-21,115.25
2022-10-22,132.08333333333334
2022-10-23,132.91666666666666
2022-10-24,111.5
2022-10-25,119.20833333333333
2022-10-26,122.20833333333333
2022-10-27,109.70833333333333
2022-10-28,135.16666666666666
2022-10-29,87.5
2022-10-30,115.75
2022-10-31,116.25
2022-11-01,138.625
2022-11-02,172.5
2022-11-03,217.41666666666666
2022-11-04,168.83333333333334
2022-11-05,150.125
2022-11-06,129.70833333333334
2022-11-07,137.95833333333334
2022-11-08,136.91666666666666
2022-11-09,148.375
2022-11-10,136.5
2022-11-11,154.33333333333334
2022-11-12,221.58333333333334
2022-11-13,166.66666666666666
2022-11-14,161.0
2022-11-15,150.58333333333334
2022-11-16,150.58333333333334
2022-11-17,136.08333333333334
2022-11-18,119.83333333333333
2022-11-19,130.4
2022-11-20,106.25
2022-11-21,111.41666666666667
2022-11-22,98.20833333333333
2022-11-23,147.5
2022-11-24,153.70833333333334
2022-11-25,197.875
2022-11-26,269.2083333333333
2022-11-27,263.7083333333333
2022-11-28,247.95833333333334
2022-11-29,212.45833333333334
2022-11-30,262.5
2022-12-01,240.70833333333334
2022-12-02,234.875
2022-12-03,243.29166666666666
2022-12-04,252.75
2022-12-05,214.29166666666666
2022-12-06,249.08333333333334
2022-12-07,375.7083333333333
2022-12-08,419.4583333333333
2022-12-09,330.875
2022-12-10,276.375
2022-12-11,260.5416666666667
2022-12-12,190.375
2022-12-13,194.625
2022-12-14,199.45833333333334
2022-12-15,205.08333333333334
2022-12-16,172.79166666666666
2022-12-17,187.29166666666666
2022-12-18,173.79166666666666
2022-12-19,148.79166666666666
2022-12-20,160.54166666666666
2022-12-21,171.875
2022-12-22,343.7083333333333
2022-12-23,352.75
2022-12-24,235.16666666666666
2022-12-25,208.04166666666666
2022-12-26,211.41666666666666
2022-12-27,235.20833333333334
2022-12-28,228.08333333333334
2022-12-29,230.41666666666666
2022-12-30,268.7916666666667
2022-12-31,262.4166666666667
2023-01-01,301.9583333333333
2023-01-02,244.25
2023-01-03,216.79166666666666
2023-01-04,180.04166666666666
2023-01-05,221.5
2023-01-06,287.6666666666667
2023-01-07,358.9166666666667
2023-01-08,341.7916666666667
2023-01-09,312.5833333333333
2023-01-10,338.9583333333333
2023-01-11,253.5
2023-01-12,251.70833333333334
2023-01-13,249.75
2023-01-14,210.83333333333334
2023-01-15,207.16666666666666
2023-01-16,294.4166666666667
2023-01-17,208.70833333333334
2023-01-18,193.45833333333334
2023-01-19,200.04166666666666
2023-01-20,253.79166666666666
2023-01-21,199.41666666666666
2023-01-22,211.91666666666666
2023-01-23,168.25
2023-01-24,378.375
2023-01-25,275.9166666666667
2023-01-26,206.375
2023-01-27,174.0
2023-01-28,225.625
2023-01-29,319.5
2023-01-30,265.9583333333333
2023-01-31,281.5416666666667
2023-02-01,321.5833333333333
2023-02-02,314.6666666666667
2023-02-03,319.0
2023-02-04,307.375
2023-02-05,322.0
2023-02-06,283.2916666666667
2023-02-07,343.4583333333333
2023-02-08,286.3333333333333
2023-02-09,314.9166666666667
2023-02-10,403.6666666666667
2023-02-11,369.0833333333333
2023-02-12,479.9166666666667
2023-02-13,426.1666666666667
2023-02-14,443.4583333333333
2023-02-15,429.1666666666667
2023-02-16,378.8333333333333
2023-02-17,308.1111111111111
2023-02-18,290.4583333333333
2023-02-19,452.875
2023-02-20,422.3333333333333
2023-02-21,447.0
2023-02-22,456.0416666666667
2023-02-23,399.9583333333333
2023-02-24,353.2916666666667
2023-02-25,385.0833333333333
2023-02-26,359.875
2023-02-27,344.6666666666667
2023-02-28,343.5416666666667
2023-03-01,312.3333333333333
2023-03-02,298.375
2023-03-03,346.2916666666667
2023-03-04,285.875
2023-03-05,294.4166666666667
2023-03-06,287.125
2023-03-07,271.9166666666667
2023-03-08,257.3333333333333
2023-03-09,226.16666666666666
2023-03-10,220.70833333333334
2023-03-11,422.25
2023-03-12,363.5416666666667
2023-03-13,456.5416666666667
2023-03-14,471.0416666666667
2023-03-15,435.0416666666667
2023-03-16,389.5833333333333
2023-03-17,298.375
2023-03-18,250.33333333333334
2023-03-19,203.83333333333334
2023-03-20,209.91666666666666
2023-03-21,209.33333333333334
2023-03-22,215.125
2023-03-23,195.25
2023-03-24,169.5
2023-03-25,155.66666666666666
2023-03-26,167.16666666666666
2023-03-27,182.70833333333334
2023-03-28,215.16666666666666
2023-03-29,184.04166666666666
2023-03-30,190.08333333333334
2023-03-31,227.95833333333334
2023-04-01,215.125
2023-04-02,194.875
2023-04-03,186.79166666666666
2023-04-04,160.04166666666666
2023-04-05,148.375
2023-04-06,218.79166666666666
2023-04-07,177.95833333333334
2023-04-08,350.625
2023-04-09,453.7083333333333
2023-04-10,302.5
2023-04-11,231.16666666666666
2023-04-12,200.41666666666666
2023-04-13,175.70833333333334
2023-04-14,177.29166666666666
2023-04-15,188.95833333333334
2023-04-16,169.875
2023-04-17,174.29166666666666
2023-04-18,165.58333333333334
2023-04-19,273.125
2023-04-20,231.66666666666666
2023-04-21,266.2916666666667
2023-04-22,235.91666666666666
2023-04-23,190.25
2023-04-24,157.91666666666666
2023-04-25,159.5
2023-04-26,140.125
2023-04-27,141.20833333333334
2023-04-28,146.625
2023-04-29,148.75
2023-04-30,143.20833333333334
2023-05-01,146.875
2023-05-02,136.16666666666666
2023-05-03,140.375
2023-05-04,139.58333333333334
2023-05-05,142.54166666666666
2023-05-06,138.875
2023-05-07,147.20833333333334
2023-05-08,145.0
2023-05-09,143.45833333333334
2023-05-10,141.625
2023-05-11,147.33333333333334
2023-05-12,136.83333333333334
2023-05-13,124.41666666666667
2023-05-14,123.66666666666667
2023-05-15,121.83333333333333
2023-05-16,115.70833333333333
2023-05-17,113.125
2023-05-18,110.875
2023-05-19,114.33333333333333
2023-05-20,104.5
2023-05-21,107.75
2023-05-22,108.83333333333333
2023-05-23,103.70833333333333
2023-05-24,90.375
2023-05-25,106.04166666666667
2023-05-26,99.91666666666667
2023-05-27,112.54166666666667
2023-05-28,94.33333333333333
2023-05-29,104.20833333333333
2023-05-30,111.16666666666667
2023-05-31,142.04166666666666
2023-06-01,160.54166666666666
2023-06-02,159.125
2023-06-03,137.875
2023-06-04,117.83333333333333
2023-06-05,113.79166666666667
2023-06-06,112.75
2023-06-07,103.20833333333333
2023-06-08,100.79166666666667
2023-06-09,104.70833333333333
2023-06-10,103.70833333333333
2023-06-11,99.08333333333333
2023-06-12,99.41666666666667
2023-06-13,99.91666666666667
2023-06-14,104.08333333333333
2023-06-15,118.95833333333333
2023-06-16,121.875
2023-06-17,127.79166666666667
2023-06-18,108.0
2023-06-19,110.625
2023-06-20,101.125
2023-06-21,102.79166666666667
2023-06-22,102.04166666666667
2023-06-23,98.91666666666667
2023-06-24,94.125
2023-06-25,101.29166666666667
2023-06-26,93.16666666666667
2023-06-27,92.33333333333333
2023-06-28,88.5
2023-06-29,88.45833333333333
2023-06-30,90.75
2023-07-01,115.91666666666667
2023-07-02,144.16666666666666
2023-07-03,129.75
2023-07-04,104.54166666666667
2023-07-05,89.79166666666667
2023-07-06,84.08333333333333
2023-07-07,86.08333333333333
2023-07-08,88.875
2023-07-09,87.5
2023-07-10,94.66666666666667
2023-07-11,78.20833333333333
2023-07-12,84.5
2023-07-13,92.625
2023-07-14,78.29166666666667
2023-07-15,81.41666666666667
2023-07-16,85.95833333333333
2023-07-17,91.45833333333333
2023-07-18,96.29166666666667
2023-07-19,93.16666666666667
2023-07-20,92.625
2023-07-21,99.16666666666667
2023-07-22,125.375
2023-07-23,136.625
2023-07-24,146.54166666666666
2023-07-25,146.54166666666666
2023-07-26,151.54166666666666
2023-07-27,150.375
2023-07-28,149.25
2023-07-29,147.04166666666666
2023-07-30,151.5
2023-07-31,148.33333333333334
2023-08-01,149.45833333333334
2023-08-02,147.58333333333334
2023-08-03,147.5
2023-08-04,145.33333333333334
2023-08-05,145.375
2023-08-06,145.41666666666666
2023-08-07,162.58333333333334
2023-08-08,180.91666666666666
2023-08-09,179.75
2023-08-10,164.95833333333334
2023-08-11,134.45833333333334
2023-08-12,132.625
2023-08-13,121.625
2023-08-14,117.08333333333333
2023-08-15,120.66666666666667
2023-08-16,120.29166666666667
2023-08-17,121.95833333333333
2023-08-18,118.20833333333333
2023-08-19,124.875
2023-08-20,112.5
2023-08-21,133.0
2023-08-22,137.75
2023-08-23,134.79166666666666
2023-08-24,137.66666666666666
2023-08-25,137.625
2023-08-26,145.54166666666666
2023-08-27,168.75
2023-08-28,197.375
2023-08-29,210.625
2023-08-30,201.16666666666666
2023-08-31,205.08333333333334
2023-09-01,196.625
2023-09-02,194.45833333333334
2023-09-03,197.375
2023-09-04,179.875
2023-09-05,181.625
2023-09-06,158.91666666666666
2023-09-07,152.29166666666666
2023-09-08,145.33333333333334
2023-09-09,147.125
2023-09-10,141.91666666666666
2023-09-11,134.20833333333334
2023-09-12,140.33333333333334
2023-09-13,130.875
2023-09-14,132.75
2023-09-15,133.83333333333334
2023-09-16,137.66666666666666
2023-09-17,137.70833333333334
2023-09-18,129.95833333333334
2023-09-19,132.125
2023-09-20,134.20833333333334
2023-09-21,119.33333333333333
2023-09-22,146.45833333333334
2023-09-23,109.54166666666667
2023-09-24,125.70833333333333
2023-09-25,122.66666666666667
2023-09-26,132.625
2023-09-27,163.25
2023-09-28,171.20833333333334
2023-09-29,157.54166666666666
2023-09-30,172.79166666666666
2023-10-01,218.875
2023-10-02,259.9583333333333
2023-10-03,263.875
2023-10-04,245.45833333333334
2023-10-05,242.16666666666666
2023-10-06,233.41666666666666
2023-10-07,213.04166666666666
2023-10-08,228.25
2023-10-09,254.08333333333334
2023-10-10,287.8333333333333
2023-10-11,280.0416666666667
2023-10-12,304.125
2023-10-13,254.70833333333334
2023-10-14,226.125
2023-10-15,221.70833333333334
2023-10-16,205.20833333333334
2023-10-17,220.20833333333334
2023-10-18,208.125
2023-10-19,212.45833333333334
2023-10-20,192.08333333333334
2023-10-21,141.25
2023-10-22,128.04166666666666
2023-10-23,115.625
2023-10-24,106.08333333333333
2023-10-25,120.95833333333333
2023-10-26,115.16666666666667
2023-10-27,117.29166666666667
2023-10-28,183.66666666666666
2023-10-29,193.75
2023-10-30,250.54166666666666
2023-10-31,289.1666666666667
2023-11-01,305.7916666666667
2023-11-02,252.66666666666666
2023-11-03,224.33333333333334
2023-11-04,244.375
2023-11-05,172.08333333333334
2023-11-06,139.83333333333334
2023-11-07,121.16666666666667
2023-11-08,112.0
2023-11-09,116.04166666666667
2023-11-10,93.79166666666667
2023-11-11,93.20833333333333
2023-11-12,103.375
2023-11-13,97.29166666666667
2023-11-14,90.5
2023-11-15,91.375
2023-11-16,92.95833333333333
2023-11-17,83.54166666666667
2023-11-18,88.875
2023-11-19,125.54166666666667
2023-11-20,108.66666666666667
2023-11-21,144.45833333333334
2023-11-22,132.25
2023-11-23,160.33333333333334
2023-11-24,177.625
2023-11-25,200.45833333333334
2023-11-26,148.29166666666666
2023-11-27,136.83333333333334
2023-11-28,128.43478260869566
2023-11-29,182.58333333333334
2023-11-30,175.54166666666666
2023-12-01,203.41666666666666
2023-12-02,178.52941176470588
2023-12-03,124.61538461538461
2023-12-04,107.20833333333333
2023-12-05,128.75
2023-12-06,139.66666666666666
2023-12-07,107.16666666666667
2023-12-08,120.75
2023-12-09,219.75
2023-12-10,141.70833333333334
2023-12-11,129.125
2023-12-12,168.95833333333334
2023-12-13,151.70833333333334
2023-12-14,126.20833333333333
2023-12-15,102.04166666666667
2023-12-16,98.29166666666667
2023-12-17,95.75
2023-12-18,106.5
2023-12-19,120.95833333333333
2023-12-20,107.625
2023-12-21,88.95833333333333
2023-12-22,140.41666666666666
2023-12-23,131.58333333333334
2023-12-24,361.2916666666667
2023-12-25,313.0
2023-12-26,205.66666666666666
2023-12-27,274.0833333333333
2023-12-28,202.95833333333334
2023-12-29,152.91666666666666
2023-12-30,124.375
2023-12-31,102.08333333333333
2024-01-01,113.33333333333333
2024-01-02,110.0
2024-01-03,150.54166666666666
2024-01-04,607.875
2024-01-05,343.2083333333333
2024-01-06,241.33333333333334
2024-01-07,188.75
2024-01-08,147.45833333333334
2024-01-09,137.625
2024-01-10,143.20833333333334
2024-01-11,195.41666666666666
2024-01-12,222.16666666666666
2024-01-13,305.5416666666667
2024-01-14,488.5833333333333
2024-01-15,314.875
2024-01-16,251.41666666666666
2024-01-17,204.58333333333334
2024-01-18,171.70833333333334
2024-01-19,195.70833333333334
2024-01-20,181.29166666666666
2024-01-21,256.1666666666667
2024-01-22,252.83333333333334
2024-01-23,414.3333333333333
2024-01-24,486.2083333333333
2024-01-25,385.3333333333333
2024-01-26,363.375
2024-01-27,336.5
2024-01-28,328.5833333333333
2024-01-29,320.4583333333333
2024-01-30,263.75
2024-01-31,246.75
2024-02-01,251.16666666666666
2024-02-02,233.75
2024-02-03,253.66666666666666
2024-02-04,261.5
2024-02-05,258.25
2024-02-06,231.20833333333334
2024-02-07,260.375
2024-02-08,213.83333333333334
2024-02-09,189.29166666666666
2024-02-10,172.29166666666666
2024-02-11,163.375
2024-02-12,171.5
2024-02-13,174.0
2024-02-14,182.04166666666666
2024-02-15,281.25
2024-02-16,367.9583333333333
2024-02-17,320.2916666666667
2024-02-18,292.2083333333333
2024-02-19,233.25
2024-02-20,230.79166666666666
2024-02-21,321.4583333333333
2024-02-22,555.5833333333334
2024-02-23,542.0
2024-02-24,476.5833333333333
2024-02-25,429.9583333333333
2024-02-26,384.5416666666667
2024-02-27,369.125
2024-02-28,303.7916666666667
2024-02-29,299.5416666666667
2024-03-01,292.2083333333333
2024-03-02,273.3333333333333
2024-03-03,259.75
2024-03-04,242.25
2024-03-05,221.58333333333334
2024-03-06,220.0
2024-03-07,247.5
2024-03-08,266.375
2024-03-09,223.54166666666666
2024-03-10,233.79166666666666
2024-03-11,234.20833333333334
2024-03-12,238.41666666666666
2024-03-13,223.83333333333334
2024-03-14,204.375
2024-03-15,187.79166666666666
2024-03-16,182.91666666666666
2024-03-17,188.20833333333334
2024-03-18,250.29166666666666
2024-03-19,281.2083333333333
2024-03-20,263.625
2024-03-21,254.29166666666666
2024-03-22,339.375
2024-03-23,352.7916666666667
2024-03-24,345.9583333333333
2024-03-25,353.5833333333333
2024-03-26,330.7916666666667
2024-03-27,405.375
2024-03-28,435.0
2024-03-29,436.2916666666667
2024-03-30,408.2083333333333
2024-03-31,406.2083333333333
2024-04-01,401.4166666666667
2024-04-02,387.5833333333333
2024-04-03,336.875
2024-04-04,316.3333333333333
2024-04-05,275.0416666666667
2024-04-06,283.2083333333333
2024-04-07,267.25
2024-04-08,244.83333333333334
2024-04-09,244.125
2024-04-10,245.20833333333334
2024-04-11,234.25
2024-04-12,299.0416666666667
2024-04-13,270.25
2024-04-14,251.54166666666666
2024-04-15,250.04166666666666
2024-04-16,232.04166666666666
2024-04-17,226.91666666666666
2024-04-18,262.2916666666667
2024-04-19,251.375
2024-04-20,241.29166666666666
2024-04-21,236.91666666666666
2024-04-22,235.66666666666666
2024-04-23,217.91666666666666
2024-04-24,210.33333333333334
2024-04-25,208.29166666666666
2024-04-26,220.0
2024-04-27,229.16666666666666
2024-04-28,227.91666666666666
2024-04-29,212.54166666666666
2024-04-30,212.25
2024-05-01,209.16666666666666
2024-05-02,207.08333333333334
2024-05-03,199.16666666666666
2024-05-04,196.41666666666666
2024-05-05,195.08333333333334
2024-05-06,190.83333333333334
2024-05-07,195.375
2024-05-08,180.66666666666666
2024-05-09,185.70833333333334
2024-05-10,182.79166666666666
2024-05-11,172.625
2024-05-12,174.0
2024-05-13,183.54166666666666
2024-05-14,187.95833333333334
2024-05-15,192.04166666666666
2024-05-16,177.79166666666666
2024-05-17,188.29166666666666
2024-05-18,181.08333333333334
2024-05-19,178.625
2024-05-20,178.04166666666666
2024-05-21,184.125
2024-05-22,177.29166666666666
2024-05-23,176.125
2024-05-24,168.5
2024-05-25,172.25
2024-05-26,207.08333333333334
2024-05-27,242.33333333333334
2024-05-28,247.125
2024-05-29,229.20833333333334
2024-05-30,217.45833333333334
2024-05-31,193.33333333333334
2024-06-01,188.70833333333334
2024-06-02,186.625
2024-06-03,178.0
2024-06-04,168.33333333333334
2024-06-05,168.77272727272728
2024-06-06,186.29166666666666
2024-06-07,189.125
2024-06-08,189.54166666666666
2024-06-09,190.83333333333334
2024-06-10,195.08333333333334
2024-06-11,186.66666666666666
2024-06-12,194.5
2024-06-13,185.125
2024-06-14,191.20833333333334
2024-06-15,176.61111111111111
2024-06-16,186.95833333333334
2024-06-17,187.41666666666666
2024-06-18,183.16666666666666
2024-06-19,187.08333333333334
2024-06-20,187.04166666666666
2024-06-21,189.25
2024-06-22,184.79166666666666
2024-06-23,188.04166666666666
2024-06-24,188.83333333333334
2024-06-25,177.45833333333334
2024-06-26,192.25
2024-06-27,182.41666666666666
2024-06-28,185.41666666666666
2024-06-29,186.91666666666666
2024-06-30,190.5
2024-07-01,197.95833333333334
2024-07-02,202.5
2024-07-03,192.29166666666666
2024-07-04,192.75
2024-07-05,185.5
2024-07-06,183.29166666666666
2024-07-07,182.66666666666666
2024-07-08,182.66666666666666
2024-07-09,185.45833333333334
2024-07-10,192.95833333333334
2024-07-11,199.08333333333334
2024-07-12,195.83333333333334
2024-07-13,200.375
2024-07-14,194.625
2024-07-15,193.875
2024-07-16,165.25
2024-07-17,149.33333333333334
2024-07-18,146.125
2024-07-19,145.29166666666666
2024-07-20,142.91666666666666
2024-07-21,143.20833333333334
2024-07-22,142.29166666666666
2024-07-23,134.91666666666666
2024-07-24,138.875
2024-07-25,134.95833333333334
2024-07-26,130.54166666666666
2024-07-27,126.45833333333333
2024-07-28,112.625
2024-07-29,103.33333333333333
2024-07-30,109.20833333333333
2024-07-31,94.41666666666667
2024-08-01,103.45833333333333
2024-08-02,98.54166666666667
2024-08-03,95.125
2024-08-04,108.375
2024-08-05,59.666666666666664
2024-08-06,84.79166666666667
2024-08-07,86.75
2024-08-08,79.20833333333333
2024-08-09,78.125
2024-08-10,104.79166666666667
2024-08-11,121.54166666666667
2024-08-12,108.54166666666667
2024-08-13,111.79166666666667
2024-08-14,95.20833333333333
2024-08-15,80.41666666666667
2024-08-16,87.29166666666667
2024-08-17,90.08333333333333
2024-08-18,82.875
2024-08-19,79.25
2024-08-20,86.20833333333333
2024-08-21,77.16666666666667
2024-08-22,83.4
