Date,URUGUAI CAMPOS NOVOS
2022-10-13,2941.8333333333335
2022-10-14,2343.0
2022-10-15,2161.4166666666665
2022-10-16,1858.125
2022-10-17,1805.4166666666667
2022-10-18,1538.0
2022-10-19,1368.4583333333333
2022-10-20,1342.7083333333333
2022-10-21,1355.875
2022-10-22,1199.0416666666667
2022-10-23,1098.8333333333333
2022-10-24,1012.9583333333334
2022-10-25,899.4583333333334
2022-10-26,808.5416666666666
2022-10-27,760.75
2022-10-28,689.0833333333334
2022-10-29,620.8333333333334
2022-10-30,580.4583333333334
2022-10-31,551.7083333333334
2022-11-01,525.1666666666666
2022-11-02,443.0833333333333
2022-11-03,338.3333333333333
2022-11-04,323.875
2022-11-05,359.7083333333333
2022-11-06,260.0833333333333
2022-11-07,282.375
2022-11-08,254.91666666666666
2022-11-09,392.8333333333333
2022-11-10,412.0416666666667
2022-11-11,380.9166666666667
2022-11-12,396.5416666666667
2022-11-13,354.7916666666667
2022-11-14,352.9583333333333
2022-11-15,291.9166666666667
2022-11-16,302.6666666666667
2022-11-17,349.125
2022-11-18,259.0
2022-11-19,233.41666666666666
2022-11-20,179.0
2022-11-21,243.95833333333334
2022-11-22,215.625
2022-11-23,189.20833333333334
2022-11-24,160.0
2022-11-25,151.58333333333334
2022-11-26,149.33333333333334
2022-11-27,141.45833333333334
2022-11-28,196.95833333333334
2022-11-29,162.25
2022-11-30,124.70833333333333
2022-12-01,125.04166666666667
2022-12-02,150.625
2022-12-03,128.16666666666666
2022-12-04,115.08333333333333
2022-12-05,114.04166666666667
2022-12-06,140.08333333333334
2022-12-07,146.45833333333334
2022-12-08,146.25
2022-12-09,176.5
2022-12-10,291.9583333333333
2022-12-11,222.75
2022-12-12,298.4166666666667
2022-12-13,255.54166666666666
2022-12-14,149.25
2022-12-15,238.04166666666666
2022-12-16,191.79166666666666
2022-12-17,188.08333333333334
2022-12-18,150.16666666666666
2022-12-19,150.75
2022-12-20,213.375
2022-12-21,243.45833333333334
2022-12-22,189.54166666666666
2022-12-23,211.75
2022-12-24,134.70833333333334
2022-12-25,116.875
2022-12-26,146.16666666666666
2022-12-27,134.91666666666666
2022-12-28,135.58333333333334
2022-12-29,319.75
2022-12-30,184.70833333333334
2022-12-31,204.45833333333334
2023-01-01,165.91666666666666
2023-01-02,265.0416666666667
2023-01-03,262.2083333333333
2023-01-04,311.0416666666667
2023-01-05,147.375
2023-01-06,158.91666666666666
2023-01-07,145.20833333333334
2023-01-08,132.95833333333334
2023-01-09,188.625
2023-01-10,214.04166666666666
2023-01-11,199.25
2023-01-12,156.375
2023-01-13,156.04166666666666
2023-01-14,113.20833333333333
2023-01-15,134.375
2023-01-16,161.45833333333334
2023-01-17,160.54166666666666
2023-01-18,269.375
2023-01-19,398.5
2023-01-20,294.25
2023-01-21,440.25
2023-01-22,366.7083333333333
2023-01-23,419.625
2023-01-24,378.375
2023-01-25,370.8333333333333
2023-01-26,411.0416666666667
2023-01-27,316.5
2023-01-28,286.25
2023-01-29,305.75
2023-01-30,275.0833333333333
2023-01-31,306.5833333333333
2023-02-01,310.4583333333333
2023-02-02,353.2083333333333
2023-02-03,340.3333333333333
2023-02-04,201.125
2023-02-05,246.70833333333334
2023-02-06,324.5416666666667
2023-02-07,218.75
2023-02-08,273.0416666666667
2023-02-09,294.375
2023-02-10,321.1666666666667
2023-02-11,162.75
2023-02-12,174.16666666666666
2023-02-13,272.125
2023-02-14,267.5416666666667
2023-02-15,251.20833333333334
2023-02-16,228.91666666666666
2023-02-17,194.66666666666666
2023-02-18,199.25
2023-02-19,121.79166666666667
2023-02-20,130.125
2023-02-21,166.33333333333334
2023-02-22,185.875
2023-02-23,214.25
2023-02-24,213.20833333333334
2023-02-25,207.41666666666666
2023-02-26,196.04166666666666
2023-02-27,161.83333333333334
2023-02-28,240.08333333333334
2023-03-01,236.83333333333334
2023-03-02,305.875
2023-03-03,323.4583333333333
2023-03-04,263.9166666666667
2023-03-05,226.29166666666666
2023-03-06,334.3333333333333
2023-03-07,231.66666666666666
2023-03-08,322.2083333333333
2023-03-09,324.25
2023-03-10,338.6666666666667
2023-03-11,376.0833333333333
2023-03-12,344.5416666666667
2023-03-13,382.5833333333333
2023-03-14,410.7083333333333
2023-03-15,305.9583333333333
2023-03-16,348.0869565217391
2023-03-17,301.7083333333333
2023-03-18,260.125
2023-03-19,258.2916666666667
2023-03-20,223.0
2023-03-21,239.625
2023-03-22,200.83333333333334
2023-03-23,187.20833333333334
2023-03-24,212.58333333333334
2023-03-25,202.16666666666666
2023-03-26,148.79166666666666
2023-03-27,207.5
2023-03-28,178.16666666666666
2023-03-29,263.125
2023-03-30,226.45833333333334
2023-03-31,189.70833333333334
2023-04-01,182.04166666666666
2023-04-02,199.5
2023-04-03,240.33333333333334
2023-04-04,267.3333333333333
2023-04-05,284.25
2023-04-06,223.875
2023-04-07,166.29166666666666
2023-04-08,147.45833333333334
2023-04-09,136.08333333333334
2023-04-10,195.29166666666666
2023-04-11,211.875
2023-04-12,204.29166666666666
2023-04-13,197.20833333333334
2023-04-14,207.04166666666666
2023-04-15,178.54166666666666
2023-04-16,149.58333333333334
2023-04-17,204.83333333333334
2023-04-18,219.16666666666666
2023-04-19,220.375
2023-04-20,249.375
2023-04-21,287.2083333333333
2023-04-22,234.54166666666666
2023-04-23,204.79166666666666
2023-04-24,235.08333333333334
2023-04-25,193.875
2023-04-26,222.33333333333334
2023-04-27,247.58333333333334
2023-04-28,218.875
2023-04-29,158.29166666666666
2023-04-30,138.0
2023-05-01,153.375
2023-05-02,184.25
2023-05-03,157.29166666666666
2023-05-04,240.16666666666666
2023-05-05,233.33333333333334
2023-05-06,188.66666666666666
2023-05-07,304.7916666666667
2023-05-08,426.0
2023-05-09,461.5833333333333
2023-05-10,386.8333333333333
2023-05-11,430.0
2023-05-12,372.2916666666667
2023-05-13,283.0
2023-05-14,201.54166666666666
2023-05-15,249.79166666666666
2023-05-16,219.75
2023-05-17,222.41666666666666
2023-05-18,196.70833333333334
2023-05-19,203.125
2023-05-20,135.29166666666666
2023-05-21,137.625
2023-05-22,244.54166666666666
2023-05-23,236.125
2023-05-24,256.0833333333333
2023-05-25,297.5833333333333
2023-05-26,163.75
2023-05-27,137.0
2023-05-28,138.625
2023-05-29,137.5
2023-05-30,171.66666666666666
2023-05-31,167.95833333333334
2023-06-01,193.79166666666666
2023-06-02,52.833333333333336
2023-06-03,12.0
2023-06-04,9.0
2023-06-05,30.583333333333332
2023-06-06,24.041666666666668
2023-06-07,24.708333333333332
2023-06-08,15.958333333333334
2023-06-09,22.333333333333332
2023-06-10,37.041666666666664
2023-06-11,28.708333333333332
2023-06-12,125.41666666666667
2023-06-13,207.08333333333334
2023-06-14,203.33333333333334
2023-06-15,184.83333333333334
2023-06-16,194.70833333333334
2023-06-17,188.875
2023-06-18,119.58333333333333
2023-06-19,189.54166666666666
2023-06-20,167.95833333333334
2023-06-21,75.625
2023-06-22,23.291666666666668
2023-06-23,341.625
2023-06-24,710.75
2023-06-25,974.2173913043479
2023-06-26,1014.8333333333334
2023-06-27,802.7916666666666
2023-06-28,656.0
2023-06-29,666.75
2023-06-30,514.7083333333334
2023-07-01,390.8181818181818
2023-07-02,305.5652173913044
2023-07-03,323.4166666666667
2023-07-04,206.375
2023-07-05,251.75
2023-07-06,304.625
2023-07-07,452.7916666666667
2023-07-08,392.0
2023-07-09,346.625
2023-07-10,396.375
2023-07-11,551.9166666666666
2023-07-12,1221.6666666666667
2023-07-13,2173.2083333333335
2023-07-14,2159.9583333333335
2023-07-15,1663.2916666666667
2023-07-16,1396.7916666666667
2023-07-17,1244.6666666666667
2023-07-18,1051.9583333333333
2023-07-19,967.1666666666666
2023-07-20,787.5416666666666
2023-07-21,793.5416666666666
2023-07-22,627.125
2023-07-23,636.5
2023-07-24,764.4583333333334
2023-07-25,598.9583333333334
2023-07-26,558.9166666666666
2023-07-27,513.125
2023-07-28,532.4583333333334
2023-07-29,522.7083333333334
2023-07-30,314.7083333333333
2023-07-31,366.0833333333333
2023-08-01,419.875
2023-08-02,369.4583333333333
2023-08-03,356.1666666666667
2023-08-04,415.125
2023-08-05,409.125
2023-08-06,234.0
2023-08-07,381.625
2023-08-08,453.125
2023-08-09,377.25
2023-08-10,395.6666666666667
2023-08-11,423.4166666666667
2023-08-12,351.4583333333333
2023-08-13,297.0
2023-08-14,290.375
2023-08-15,387.4166666666667
2023-08-16,376.5416666666667
2023-08-17,382.7083333333333
2023-08-18,421.1666666666667
2023-08-19,382.625
2023-08-20,270.4166666666667
2023-08-21,363.4583333333333
2023-08-22,359.2916666666667
2023-08-23,378.0
2023-08-24,415.7916666666667
2023-08-25,442.5833333333333
2023-08-26,315.5833333333333
2023-08-27,171.54166666666666
2023-08-28,301.375
2023-08-29,285.5
2023-08-30,267.9583333333333
2023-08-31,307.0833333333333
2023-09-01,276.9166666666667
2023-09-02,280.9583333333333
2023-09-03,205.91666666666666
2023-09-04,391.4583333333333
2023-09-05,429.75
2023-09-06,419.4166666666667
2023-09-07,293.125
2023-09-08,358.9583333333333
2023-09-09,333.4166666666667
2023-09-10,255.66666666666666
2023-09-11,290.4166666666667
2023-09-12,352.125
2023-09-13,367.39130434782606
2023-09-14,479.2083333333333
2023-09-15,540.9166666666666
2023-09-16,396.0
2023-09-17,225.33333333333334
2023-09-18,342.25
2023-09-19,320.7916666666667
2023-09-20,356.9166666666667
2023-09-21,333.9166666666667
2023-09-22,330.0
2023-09-23,327.25
2023-09-24,332.4166666666667
2023-09-25,464.6666666666667
2023-09-26,565.5416666666666
2023-09-27,575.75
2023-09-28,628.5
2023-09-29,569.0416666666666
2023-09-30,548.875
2023-10-01,426.8333333333333
2023-10-02,487.5
2023-10-03,688.75
2023-10-04,1033.5416666666667
2023-10-05,2044.4583333333333
2023-10-06,2127.125
2023-10-07,3207.8333333333335
2023-10-08,4032.9583333333335
2023-10-09,3510.25
2023-10-10,3033.9166666666665
2023-10-11,2474.625
2023-10-12,2869.0833333333335
2023-10-13,3096.9583333333335
2023-10-14,2661.5833333333335
2023-10-15,2236.090909090909
2023-10-16,2110.7916666666665
2023-10-17,2690.875
2023-10-18,2900.5833333333335
2023-10-19,2513.7083333333335
2023-10-20,2123.3333333333335
2023-10-21,1874.5
2023-10-22,1657.625
2023-10-23,1497.4166666666667
2023-10-24,1404.9166666666667
2023-10-25,1265.9583333333333
2023-10-26,1149.7083333333333
2023-10-27,1069.5833333333333
2023-10-28,1168.625
2023-10-29,1510.7083333333333
2023-10-30,2116.125
2023-10-31,2005.4583333333333
2023-11-01,1849.2083333333333
2023-11-02,1678.9166666666667
2023-11-03,2674.125
2023-11-04,3090.3333333333335
2023-11-05,2603.6666666666665
2023-11-06,2192.1666666666665
2023-11-07,1748.75
2023-11-08,1486.4166666666667
2023-11-09,1348.75
2023-11-10,1200.0416666666667
2023-11-11,995.1666666666666
2023-11-12,886.25
2023-11-13,983.25
2023-11-14,881.4583333333334
2023-11-15,994.3333333333334
2023-11-16,3069.7083333333335
2023-11-17,5693.583333333333
2023-11-18,5626.833333333333
2023-11-19,3944.2083333333335
2023-11-20,3076.625
2023-11-21,2472.75
2023-11-22,2250.125
2023-11-23,2278.7916666666665
2023-11-24,1914.5416666666667
2023-11-25,1684.3333333333333
2023-11-26,1269.25
2023-11-27,1368.625
2023-11-28,1349.2916666666667
2023-11-29,1707.2083333333333
2023-11-30,1866.875
2023-12-01,1692.5416666666667
2023-12-02,1421.25
2023-12-03,1261.125
2023-12-04,1247.75
2023-12-05,1213.875
2023-12-06,1197.1666666666667
2023-12-07,1221.4166666666667
2023-12-08,1222.75
2023-12-09,1180.0833333333333
2023-12-10,995.375
2023-12-11,1053.7916666666667
2023-12-12,821.875
2023-12-13,727.125
2023-12-14,581.125
2023-12-15,666.4166666666666
2023-12-16,585.5416666666666
2023-12-17,443.9166666666667
2023-12-18,494.5416666666667
2023-12-19,542.1666666666666
2023-12-20,513.5416666666666
2023-12-21,522.125
2023-12-22,515.2083333333334
2023-12-23,368.1666666666667
2023-12-24,328.5
2023-12-25,470.875
2023-12-26,507.0833333333333
2023-12-27,482.2083333333333
2023-12-28,489.7083333333333
2023-12-29,398.0416666666667
2023-12-30,266.1666666666667
2023-12-31,195.95833333333334
2024-01-01,223.375
2024-01-02,273.5217391304348
2024-01-03,303.625
2024-01-04,290.4583333333333
2024-01-05,323.6521739130435
2024-01-06,231.45833333333334
2024-01-07,173.04166666666666
2024-01-08,255.41666666666666
2024-01-09,281.4583333333333
2024-01-10,228.83333333333334
2024-01-11,250.0
2024-01-12,245.375
2024-01-13,196.0
2024-01-14,130.66666666666666
2024-01-15,271.4583333333333
2024-01-16,289.0416666666667
2024-01-17,432.6666666666667
2024-01-18,1155.6666666666667
2024-01-19,2021.6666666666667
2024-01-20,1687.5
2024-01-21,1264.4583333333333
2024-01-22,1007.375
2024-01-23,913.625
2024-01-24,846.0833333333334
2024-01-25,779.1666666666666
2024-01-26,655.4166666666666
2024-01-27,613.5833333333334
2024-01-28,557.25
2024-01-29,663.5833333333334
2024-01-30,574.0416666666666
2024-01-31,527.8333333333334
2024-02-01,497.625
2024-02-02,532.75
2024-02-03,336.0833333333333
2024-02-04,321.0416666666667
2024-02-05,419.2083333333333
2024-02-06,439.125
2024-02-07,375.5833333333333
2024-02-08,395.8333333333333
2024-02-09,373.875
2024-02-10,288.5416666666667
2024-02-11,238.29166666666666
2024-02-12,297.125
2024-02-13,293.125
2024-02-14,458.4166666666667
2024-02-15,475.25
2024-02-16,407.5833333333333
2024-02-17,431.5
2024-02-18,299.2916666666667
2024-02-19,493.1666666666667
2024-02-20,425.5416666666667
2024-02-21,430.8333333333333
2024-02-22,434.6666666666667
2024-02-23,515.1666666666666
2024-02-24,227.41666666666666
2024-02-25,240.16666666666666
2024-02-26,287.3333333333333
2024-02-27,307.9166666666667
2024-02-28,377.3333333333333
2024-02-29,462.2083333333333
2024-03-01,455.7083333333333
2024-03-02,375.2083333333333
2024-03-03,288.1666666666667
2024-03-04,393.125
2024-03-05,427.875
2024-03-06,471.8333333333333
2024-03-07,459.9583333333333
2024-03-08,492.8333333333333
2024-03-09,523.2916666666666
2024-03-10,424.125
2024-03-11,503.0833333333333
2024-03-12,566.875
2024-03-13,640.875
2024-03-14,619.375
2024-03-15,580.125
2024-03-16,539.5
2024-03-17,498.0833333333333
2024-03-18,566.5833333333334
2024-03-19,553.5416666666666
2024-03-20,556.625
2024-03-21,519.2916666666666
2024-03-22,518.7083333333334
2024-03-23,443.4166666666667
2024-03-24,286.0416666666667
2024-03-25,356.0833333333333
2024-03-26,375.0416666666667
2024-03-27,409.7916666666667
2024-03-28,375.0833333333333
2024-03-29,262.9583333333333
2024-03-30,318.5
2024-03-31,249.20833333333334
2024-04-01,364.5833333333333
2024-04-02,467.5833333333333
2024-04-03,480.0
2024-04-04,281.25
2024-04-05,287.75
2024-04-06,169.25
2024-04-07,185.20833333333334
2024-04-08,191.58333333333334
2024-04-09,307.4166666666667
2024-04-10,379.875
2024-04-11,298.3333333333333
2024-04-12,263.1666666666667
2024-04-13,181.20833333333334
2024-04-14,225.125
2024-04-15,333.0
2024-04-16,325.125
2024-04-17,307.5
2024-04-18,330.5
2024-04-19,319.9583333333333
2024-04-20,208.70833333333334
2024-04-21,245.04166666666666
2024-04-22,299.1666666666667
2024-04-23,347.875
2024-04-24,309.1666666666667
2024-04-25,301.75
2024-04-26,239.33333333333334
2024-04-27,187.125
2024-04-28,269.875
2024-04-29,494.4166666666667
2024-04-30,554.0833333333334
2024-05-01,519.0
2024-05-02,974.25
2024-05-03,1263.9583333333333
2024-05-04,1479.375
2024-05-05,1542.75
2024-05-06,1484.6666666666667
2024-05-07,1232.4166666666667
2024-05-08,986.4583333333334
2024-05-09,862.8333333333334
2024-05-10,788.375
2024-05-11,743.5416666666666
2024-05-12,677.5
2024-05-13,631.4166666666666
2024-05-14,620.7916666666666
2024-05-15,556.375
2024-05-16,588.25
2024-05-17,651.2916666666666
2024-05-18,644.5
2024-05-19,893.2916666666666
2024-05-20,1501.2916666666667
2024-05-21,1408.75
2024-05-22,1281.5833333333333
2024-05-23,1182.0833333333333
2024-05-24,1516.0416666666667
2024-05-25,1700.1666666666667
2024-05-26,1402.8333333333333
2024-05-27,1446.5833333333333
2024-05-28,1383.375
2024-05-29,1308.5
2024-05-30,1065.75
2024-05-31,975.125
2024-06-01,955.75
2024-06-02,919.2916666666666
2024-06-03,954.8571428571429
2024-06-04,766.2916666666666
2024-06-05,624.2173913043479
2024-06-06,682.4347826086956
2024-06-07,622.0
2024-06-08,594.25
2024-06-09,337.125
2024-06-10,524.5416666666666
2024-06-11,514.0833333333334
2024-06-12,507.25
2024-06-13,411.5
2024-06-14,405.125
2024-06-15,348.5416666666667
2024-06-16,287.875
2024-06-17,380.2916666666667
2024-06-18,687.2083333333334
2024-06-19,538.7083333333334
2024-06-20,468.2083333333333
2024-06-21,435.7916666666667
2024-06-22,500.25
2024-06-23,439.875
2024-06-24,739.6666666666666
2024-06-25,701.5416666666666
2024-06-26,949.9166666666666
2024-06-27,1199.625
2024-06-28,1132.0416666666667
2024-06-29,1010.5416666666666
2024-06-30,775.9583333333334
2024-07-01,804.5
2024-07-02,748.3333333333334
2024-07-03,650.2916666666666
2024-07-04,606.9166666666666
2024-07-05,591.75
2024-07-06,589.9166666666666
2024-07-07,984.9583333333334
2024-07-08,1812.625
2024-07-09,1774.375
2024-07-10,1540.5
2024-07-11,1475.1666666666667
2024-07-12,1870.75
2024-07-13,1894.4166666666667
2024-07-14,1998.0833333333333
2024-07-15,1909.2083333333333
2024-07-16,1740.7916666666667
2024-07-17,1484.125
2024-07-18,1342.5
2024-07-19,1224.5833333333333
2024-07-20,1109.125
2024-07-21,1014.25
2024-07-22,971.0833333333334
2024-07-23,870.5833333333334
2024-07-24,840.75
2024-07-25,827.5833333333334
2024-07-26,770.75
2024-07-27,709.25
2024-07-28,531.4583333333334
2024-07-29,653.25
2024-07-30,602.9166666666666
2024-07-31,564.0416666666666
2024-08-01,520.2916666666666
2024-08-02,524.375
2024-08-03,394.9583333333333
2024-08-04,374.8333333333333
2024-08-05,400.8333333333333
2024-08-06,377.5416666666667
2024-08-07,351.7083333333333
2024-08-08,360.7916666666667
2024-08-09,445.9166666666667
2024-08-10,330.75
2024-08-11,280.2083333333333
2024-08-12,262.9166666666667
2024-08-13,390.5
2024-08-14,268.2083333333333
2024-08-15,291.5
2024-08-16,306.75
2024-08-17,285.4583333333333
2024-08-18,288.625
2024-08-19,283.7916666666667
2024-08-20,317.2083333333333
2024-08-21,333.1666666666667
2024-08-22,238.5
